UF,Tipo Crime,Ano,Mês,Sexo da Vítima,Vítimas
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,JUNHO,MASCULINO,154
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,JUNHO,SEXO NI,1
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,JULHO,FEMININO,28
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,JULHO,MASCULINO,179
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,JULHO,SEXO NI,3
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,AGOSTO,FEMININO,26
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,AGOSTO,MASCULINO,170
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,AGOSTO,SEXO NI,3
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,SETEMBRO,FEMININO,20
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,SETEMBRO,MASCULINO,167
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,SETEMBRO,SEXO NI,1
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,OUTUBRO,FEMININO,23
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,OUTUBRO,MASCULINO,200
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,OUTUBRO,SEXO NI,2
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,NOVEMBRO,FEMININO,28
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,NOVEMBRO,MASCULINO,193
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,NOVEMBRO,SEXO NI,3
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,DEZEMBRO,FEMININO,18
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,DEZEMBRO,MASCULINO,204
MINAS GERAIS,HOMICÍDIO DOLOSO,2022,DEZEMBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,MASCULINO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,MASCULINO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,MASCULINO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,MASCULINO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,MASCULINO,1
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,MASCULINO,1
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,MASCULINO,1
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,MASCULINO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,MASCULINO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,MASCULINO,2
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,MASCULINO,3
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,SEXO NI,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,FEMININO,0
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,MASCULINO,4
MINAS GERAIS,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,MASCULINO,5
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,MASCULINO,5
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,MASCULINO,4
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,MASCULINO,7
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,FEMININO,2
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,MASCULINO,5
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,MASCULINO,8
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,MASCULINO,4
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,MASCULINO,7
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,FEMININO,1
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,MASCULINO,3
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,MASCULINO,8
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,MASCULINO,4
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,SEXO NI,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,FEMININO,0
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,MASCULINO,4
MINAS GERAIS,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,FEMININO,18
PARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,MASCULINO,159
PARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,SEXO NI,1
PARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,FEMININO,9
PARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,MASCULINO,146
PARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,SEXO NI,2
PARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,FEMININO,18
PARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,MASCULINO,156
PARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,FEMININO,15
PARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,MASCULINO,157
PARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,SEXO NI,2
PARÁ,HOMICÍDIO DOLOSO,2022,MAIO,FEMININO,17
PARÁ,HOMICÍDIO DOLOSO,2022,MAIO,MASCULINO,201
PARÁ,HOMICÍDIO DOLOSO,2022,MAIO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,FEMININO,13
PARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,MASCULINO,156
PARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,JULHO,FEMININO,20
PARÁ,HOMICÍDIO DOLOSO,2022,JULHO,MASCULINO,182
PARÁ,HOMICÍDIO DOLOSO,2022,JULHO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,FEMININO,21
PARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,MASCULINO,155
PARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,SEXO NI,3
PARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,FEMININO,14
PARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,MASCULINO,160
PARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,FEMININO,11
PARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,MASCULINO,176
PARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,FEMININO,15
PARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,MASCULINO,182
PARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,SEXO NI,0
PARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,FEMININO,10
PARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,MASCULINO,167
PARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,SEXO NI,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,MASCULINO,2
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,MASCULINO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,FEMININO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,MASCULINO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,FEMININO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,MASCULINO,2
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,MASCULINO,5
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,MASCULINO,2
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,FEMININO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,MASCULINO,3
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,FEMININO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,MASCULINO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,MASCULINO,2
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,MASCULINO,3
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,FEMININO,1
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,MASCULINO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,SEXO NI,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,FEMININO,0
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,MASCULINO,2
PARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,MASCULINO,3
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,MASCULINO,5
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,MASCULINO,6
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,FEMININO,1
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,MASCULINO,9
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,MASCULINO,6
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,FEMININO,1
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,MASCULINO,7
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,FEMININO,2
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,MASCULINO,1
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,MASCULINO,6
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,FEMININO,2
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,MASCULINO,11
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,FEMININO,1
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,MASCULINO,3
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,MASCULINO,3
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,SEXO NI,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,FEMININO,0
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,MASCULINO,5
PARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,SEXO NI,0
PARAÍBA,HOMICÍDIO DOLOSO,2022,JANEIRO,FEMININO,2
PARAÍBA,HOMICÍDIO DOLOSO,2022,JANEIRO,MASCULINO,92
PARAÍBA,HOMICÍDIO DOLOSO,2022,JANEIRO,SEXO NI,0
PARAÍBA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,FEMININO,9
PARAÍBA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,MASCULINO,91
PARAÍBA,HOMICÍDIO DOLOSO,2022,MARÇO,FEMININO,2
PARAÍBA,HOMICÍDIO DOLOSO,2022,MARÇO,MASCULINO,89
PARAÍBA,HOMICÍDIO DOLOSO,2022,MARÇO,SEXO NI,0
PARAÍBA,HOMICÍDIO DOLOSO,2022,ABRIL,FEMININO,16
PARAÍBA,HOMICÍDIO DOLOSO,2022,ABRIL,MASCULINO,81
PARAÍBA,HOMICÍDIO DOLOSO,2022,MAIO,FEMININO,4
PARAÍBA,HOMICÍDIO DOLOSO,2022,MAIO,MASCULINO,98
PARAÍBA,HOMICÍDIO DOLOSO,2022,JUNHO,FEMININO,8
PARAÍBA,HOMICÍDIO DOLOSO,2022,JUNHO,MASCULINO,87
PARAÍBA,HOMICÍDIO DOLOSO,2022,JULHO,FEMININO,6
PARAÍBA,HOMICÍDIO DOLOSO,2022,JULHO,MASCULINO,74
PARAÍBA,HOMICÍDIO DOLOSO,2022,AGOSTO,FEMININO,6
PARAÍBA,HOMICÍDIO DOLOSO,2022,AGOSTO,MASCULINO,69
PARAÍBA,HOMICÍDIO DOLOSO,2022,SETEMBRO,FEMININO,10
PARAÍBA,HOMICÍDIO DOLOSO,2022,SETEMBRO,MASCULINO,76
PARAÍBA,HOMICÍDIO DOLOSO,2022,OUTUBRO,FEMININO,2
PARAÍBA,HOMICÍDIO DOLOSO,2022,OUTUBRO,MASCULINO,77
PARAÍBA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,FEMININO,11
PARAÍBA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,MASCULINO,75
PARAÍBA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,FEMININO,6
PARAÍBA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,MASCULINO,71
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,SEXO NI,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,SEXO NI,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,SEXO NI,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,SEXO NI,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,SEXO NI,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,MASCULINO,2
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,SEXO NI,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,FEMININO,1
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,MASCULINO,1
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,MASCULINO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,FEMININO,0
PARAÍBA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,MASCULINO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,MASCULINO,4
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,SEXO NI,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,MASCULINO,4
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,MASCULINO,4
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,SEXO NI,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,MASCULINO,3
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,MASCULINO,1
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,MASCULINO,2
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,FEMININO,1
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,MASCULINO,2
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,MASCULINO,1
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,FEMININO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,MASCULINO,0
PARAÍBA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,FEMININO,0
